time,8508a_volt
1721310840.8271081,7e-07
1721310847.1772077,5e-07
1721310853.5271888,4e-07
1721310859.8772004,7e-07
1721310866.2272837,7e-07
1721310872.5772917,1e-07
1721310878.9272923,1.3e-06
1721310885.2773635,6e-07
1721310891.6274066,6e-07
1721310897.9774237,5e-07
1721310904.327507,4e-07
1721310910.677481,7e-07
1721310917.0276525,4e-07
1721310923.3775716,5e-07
1721310929.727667,5e-07
1721310936.0775893,4e-07
1721310942.4277203,9e-07
1721310948.77769,4e-07
1721310955.1277506,0.0
1721310961.477776,1e-07
1721310967.8278446,9e-07
1721310974.1778283,9e-07
1721310980.5279336,6e-07
1721310986.8778896,7e-07
1721310993.2279506,1.1e-06
1721310999.5779798,6e-07
1721311005.9280324,6e-07
1721311012.2780766,8e-07
1721311018.6280904,3e-07
1721311024.9781487,8e-07
1721311031.328165,6e-07
1721311037.6781356,7e-07
1721311044.0281754,1e-06
1721311050.3782594,6e-07
1721311056.7282934,8e-07
1721311063.0783484,9e-07
1721311069.4283538,2e-07
1721311075.7784486,5e-07
1721311082.1284323,-0.0
1721311088.4784198,1e-06
1721311094.8285167,6e-07
1721311101.1785269,7e-07
1721311107.5285604,1e-07
1721311113.8785844,4e-07
1721311120.2286246,4e-07
1721311126.5786662,7e-07
1721311132.928688,4e-07
1721311139.2787151,8e-07
1721311145.6287773,9e-07
1721311151.9787965,7e-07
1721311158.3288884,6e-07
1721311164.67884,4e-07
1721311171.0289006,6e-07
1721311177.3790073,6e-07
1721311183.728973,5e-07
1721311190.079021,6e-07
1721311196.4290206,5e-07
1721311202.7790859,2e-07
1721311209.1290996,1.2e-06
1721311215.4791782,6e-07
1721311221.829174,5e-07
1721311228.1791704,4e-07
1721311234.5292609,6e-07
1721311240.8793044,4e-07
1721311247.229335,5e-07
1721311253.5793703,6e-07
1721311259.9293714,7e-07
1721311266.2794957,9e-07
1721311272.6294894,6e-07
1721311278.9795508,6e-07
1721311285.329534,4e-07
1721311291.6796014,6e-07
1721311298.0296094,3e-07
1721311304.3797274,6e-07
1721311310.7296596,9e-07
1721311317.0796936,7e-07
1721311323.4302695,7e-07
1721311329.779779,4e-07
1721311336.129791,6e-07
1721311342.479856,3e-07
1721311348.8298757,4e-07
