time,8508a_volt
1721421887.6399107,2e-07
1721421912.7569892,4e-07
1721421937.8741467,3e-07
1721421962.9912975,2e-07
1721421988.1084664,-0.0
1721422013.2255924,1e-07
1721422038.3427677,2e-07
1721422063.4599588,2e-07
1721422088.577093,1e-07
1721422113.6943247,3e-07
1721422138.8114235,1e-07
1721422163.9285312,1e-07
1721422189.0456865,1e-07
1721422214.162836,4e-07
1721422239.280022,3e-07
1721422264.3972025,3e-07
1721422289.514351,-0.0
1721422314.6315522,4e-07
1721422339.7486517,4e-07
1721422364.8657992,1e-07
1721422389.9829578,1e-07
1721422415.1001525,0.0
1721422440.2173266,5e-07
1721422465.3344417,3e-07
1721422490.4516742,0.0
1721422515.5687606,1e-07
1721422540.6858938,3e-07
1721422565.8030992,0.0
1721422590.920274,1e-07
1721422616.0374236,3e-07
1721422641.1545384,3e-07
1721422666.2717268,1e-07
1721422691.3888543,1e-07
1721422716.5060213,0.0
1721422741.6231754,3e-07
1721422766.7403376,3e-07
1721422791.8574846,2e-07
1721422816.9746487,1e-07
1721422842.0918415,4e-07
1721422867.2089477,1e-07
1721422892.3261268,3e-07
1721422917.4432597,-1e-07
1721422942.560463,3e-07
1721422967.6775703,1e-07
1721422992.79475,4e-07
1721423017.9119437,4e-07
1721423043.029108,-1e-07
1721423068.146245,2e-07
1721423093.2633846,1e-07
1721423118.3805304,4e-07
1721423143.4977434,0.0
1721423168.61488,3e-07
1721423193.7320323,2e-07
1721423218.8491716,2e-07
1721423243.9663317,1e-07
1721423269.08354,3e-07
1721423294.200642,1e-07
1721423319.317829,0.0
1721423344.4349947,3e-07
1721423369.5521035,4e-07
1721423394.6692638,1e-07
1721423419.7864277,1e-07
1721423444.9036152,2e-07
1721423470.0207362,4e-07
1721423495.1379254,2e-07
1721423520.2550876,1e-07
1721423545.3722467,4e-07
1721423570.4893773,3e-07
1721423595.606544,1e-07
1721423620.723746,3e-07
1721423645.840852,2e-07
1721423670.9579942,2e-07
1721423696.0751505,3e-07
1721423721.1923437,3e-07
1721423746.3098245,2e-07
1721423771.4266381,3e-07
1721423796.5438294,5e-07
1721423821.6609426,1e-07
1721423846.778116,2e-07
1721423871.8952532,2e-07
1721423897.0124154,3e-07
1721423922.1295545,1e-07
1721423947.2467308,4e-07
1721423972.3639207,2e-07
1721423997.4810812,2e-07
1721424022.5982192,1e-07
1721424047.7153533,2e-07
1721424072.832487,1e-07
1721424097.9496386,1e-07
1721424123.0668263,3e-07
1721424148.1839952,4e-07
1721424173.3010964,-1e-07
1721424198.4182863,3e-07
1721424223.535414,4e-07
1721424248.652593,4e-07
1721424273.7697268,2e-07
1721424298.8868647,1e-07
1721424324.0040596,3e-07
1721424349.1215584,1e-07
1721424374.238365,4e-07
1721424399.3555696,3e-07
1721424424.4726877,3e-07
1721424449.5898752,6e-07
1721424474.7069888,2e-07
1721424499.8242445,2e-07
1721424524.9414806,3e-07
1721424550.058785,3e-07
1721424575.1760335,2e-07
